"Formatted ID","Name","Requirement","State","Priority","Owner","Schedule State","Iteration","Release","Tags","Accepted Date","Affected Customers","Affects Doc","Blocked","Blocked Reason","Closed Date","Display Color","Created By","Creation Date","Custom Date 1","Custom Date 2","Custom Field 1","Custom Field 2","Custom Field 3","Custom Field 4","Custom Field 5","Defect Category","Defect Test Phase","Description","Discussion","Environment","Expedite","Fault App Name","Fixed In Build","Flow State","Found In Build","Impacted Systems","In Progress Date","ITSM ID","Kanban State","Last Build","Last Run","Last Update Date","Milestones","MOSCOW Priority","Notes","Opened Date","Plan Estimate","Portfolio Item","Project","Ready","Release Note","Resolution","Resolution Summary","RFC NBR","Root Cause","Salesforce Case","Salesforce Case ID","Salesforce Case Number","Severity","Sub-Root Cause","Submitted By","Target Build","Target Date","Task Estimate Total","Task Status","Test Case","Test Case Status","Task Remaining Total","Verified In Build"
"DE695964","UI/RR: Incorrect rule details for merged to production sandbox","US5995395: Perform Sanity and Retesting of Defects","Closed","Normal","SUNNY PANWAR","Accepted","AXP 25.4.19","AXP PI 25.4","crr-ui","10/13/2025 09:28 AM MST","","False","False","","10/08/2025 12:29 AM MST","#df1a7b","Jatin Kumar","09/22/2025 03:30 AM MST","","","","","","","","Design","SIT Test","STR:Create new RA, RC, RE, RRGo to risk category and click on simulation buttonMove respective sandbox to merged to productionGo to crr tab, should display merged to production categories.Click on one category(suggested Enterprise one)Go to Risk rules listing page and open Risk details page by clicking on Eye icon (show details button)Actual: Risk rule details page is not expected as Figma Screen (PFA)Expected: Risk rule details page should be expected as Figma Screen (PFA)  Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","2","Test","False","Others","","Accepted","","","09/22/2025 09:40 AM MST","","","","","10/13/2025 09:28 AM MST","","","","09/22/2025 11:13 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Cosmetic","Jatin Kumar","","09/29/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE695969","UI/RR: Incorrect inline error messages for custom rule condition","US5995379: Perform Sanity and Retesting of Defects","Closed","Low","SUNNY PANWAR","Accepted","AXP 25.4.18","AXP PI 25.4","","09/29/2025 10:21 AM MST","","False","False","","09/25/2025 10:48 PM MST","#df1a7b","Jatin Kumar","09/22/2025 03:43 AM MST","","","","","","","","Requirement","SIT Test","STR:Go to risk rule page and click on add risk ruleSwitch to advanced viewAdd 3 Data points and modify custom rule condition and give input: 123+Actual: Filter conditions referenced by 123 do not exist or are not valid.           Filter condition is malformed. Expected: Rule conditions referenced by 123 do not exist or are not valid.                Rule condition is malformed. Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","2","Test","False","Others","","Accepted","","","09/22/2025 03:55 PM MST","","","","","09/29/2025 10:21 AM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Requirements","","","Requirements","","","","Minor Problem","Change in Requirement","Jatin Kumar","","09/29/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE695973","Risk Threshold API - able to update lower value for higher risk assess score number","US5945042: Defect fixing for CRR","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.19","AXP PI 25.4","crr-api","10/13/2025 09:28 AM MST","","False","False","","10/01/2025 12:16 AM MST","#df1a7b","SUNNY PANWAR","09/22/2025 03:58 AM MST","","","","","","","","Code","SIT Test","Endpoint - /api/v1/crr/riskThresholdsPayload -{    """"riskAssessSta"""": """"SANDBOX"""",    """"riskThresholds"""": [        {            """"riskAssessScoreNo"""": """"01"""",            """"lowThldRiskScoreNo"""": 1        },        {            """"riskAssessScoreNo"""": """"02"""",            """"lowThldRiskScoreNo"""": 11        },        {            """"riskAssessScoreNo"""": """"03"""",            """"lowThldRiskScoreNo"""": 111        },        {            """"riskAssessScoreNo"""": """"04"""",            """"lowThldRiskScoreNo"""": 1111        },        {            """"riskAssessScoreNo"""": """"05"""",            """"lowThldRiskScoreNo"""": 1112        },        {            """"riskAssessScoreNo"""": """"06"""",            """"lowThldRiskScoreNo"""": 1114        },        {            """"riskAssessScoreNo"""": """"07"""",            """"lowThldRiskScoreNo"""": 1115        },        {            """"riskAssessScoreNo"""": """"08"""",            """"lowThldRiskScoreNo"""": 1117        },        {            """"riskAssessScoreNo"""": """"09"""",            """"lowThldRiskScoreNo"""": """"999""""        }    ],    """"userId"""": """"8249557""""}Response: Getting 200 Success Expected: Should throw 400 bad request and response message should have this message - Risk Thresholds must be in ascending order","4","Test","False","Others","","Accepted","","","09/30/2025 08:01 AM MST","","","","","10/13/2025 09:28 AM MST","","","","09/24/2025 02:00 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Control Failure","","","","Major Problem","Code","SUNNY PANWAR","","10/13/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE696240","UI/AM: Inline error message discrepancy on Add Asset name field","US5945042: Defect fixing for CRR","Closed","Low","SUNNY PANWAR","Accepted","AXP 25.4.19","AXP PI 25.4","crr-ui","10/13/2025 09:29 AM MST","","False","False","","10/07/2025 10:22 PM MST","#df1a7b","Jatin Kumar","09/23/2025 12:50 AM MST","","","","","","","","Code","SIT Test","STR:Go to Assets TabClick on Add Asset buttonGive input in Name field: &  . %Actual: Discrepancy in inline error messages display (PFA)Actual: Name already exists.Expected: Both space and symbol inline error messages should be displayed in new lines (PFA)Expected: Asset already exists. NOTE: There should be some gaping/spacing between name field bottom boundary and caution symbol/error message (Please actual and exp attachments)    Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","2","Test","False","Others","","Accepted","","","10/06/2025 03:52 PM MST","","","","","10/13/2025 09:29 AM MST","","","","10/06/2025 03:52 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Cosmetic","Code","Jatin Kumar","","10/13/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE696419","UI/FA : Unable to open FA tab, getting internal server error for gate type","US5995372: Test Fundamental Assessment - Attribute Listing Screen","Closed","Resolve Immediately","SUNNY PANWAR","Accepted","AXP 25.4.18","AXP PI 25.4","crr-ui","09/29/2025 10:21 AM MST","","False","False","","09/25/2025 03:02 AM MST","#df1a7b","SUNNY PANWAR","09/23/2025 11:12 AM MST","","","","","","","","Code","SIT Test","STR:Navigate to CRR projectclick on Fundamental Assessment tabActual: blank page, on network tab getting error for this api - /api/v1/crr/fundamentalAssessment/fund-assess-gate-typeExpected: FA data should be displayed  ","1","Test","False","Others","","Accepted","","","09/24/2025 01:41 AM MST","","","","","11/19/2025 09:40 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Crash/Data Loss","","SUNNY PANWAR","","09/29/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE697272","UI/Sandbox Cancellation:Sandbox Cancellation remains in-progress in E1","US5995413: Perform Sanity and Retesting of Defects","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","","10/27/2025 10:35 PM MST","","False","False","","10/27/2025 01:23 AM MST","#df1a7b","Arjun Singh","09/26/2025 06:11 AM MST","","","","","","","","Data","SIT Test","i)Open url-https://isp-qa.aexp.com/homeii)Go to sandboxiii)Click any sandboxiv)Submit that sandboxv)Wait for 2-3 minvi)Cancel the simulationv)Verify the sandbox status after 10-15minActual- cancellation status remains in-progressexpected- Cancellation should get completed within few minutesCheck for sandbox (XX & D5)","3","","False","Others","","Accepted","","","10/27/2025 01:23 AM MST","","","","","10/27/2025 10:35 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Data Fix","The payload for cancellation completion event was modified to comply with consumption API's required format","","Data Issue","","","","Major Problem","","Arjun Singh","","10/13/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE698080","API: able to save negative values for api/v1/crr/riskThresholds/update/status","US6151844: Defect fixing","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-api","10/27/2025 03:56 AM MST","","False","False","","10/15/2025 08:50 PM MST","#df1a7b","SUNNY PANWAR","10/01/2025 12:25 AM MST","","","","","","","","Code","SIT Test","endpoint - api/v1/crr/riskThresholds/update/statuspayload - {   """"riskAssessSta"""": """"PRODUCTION"""",   """"riskThresholds"""": [       {           """"riskAssessScoreNo"""": """"01"""",           """"lowThldRiskScoreNo"""": 1       },       {           """"riskAssessScoreNo"""": """"02"""",           """"lowThldRiskScoreNo"""": 11       },       {           """"riskAssessScoreNo"""": """"03"""",           """"lowThldRiskScoreNo"""": 111       },       {           """"riskAssessScoreNo"""": """"04"""",           """"lowThldRiskScoreNo"""": 1111       },       {           """"riskAssessScoreNo"""": """"05"""",           """"lowThldRiskScoreNo"""": 1112       },       {           """"riskAssessScoreNo"""": """"06"""",           """"lowThldRiskScoreNo"""": 1114       },       {           """"riskAssessScoreNo"""": """"07"""",           """"lowThldRiskScoreNo"""": 1115       },       {           """"riskAssessScoreNo"""": """"08"""",           """"lowThldRiskScoreNo"""": -123       },       {           """"riskAssessScoreNo"""": """"09"""",           """"lowThldRiskScoreNo"""": """"-1""""       }   ],   """"userId"""": """"8249557""""} actual - Risk Threshold status updated successfully 200OKexpected - {   """"error"""": """"All lowThldRiskScoreNo values must be positive numbers with max 5 digits (1-99999). Invalid values: [-123, -765]""""} 500","4","Test","False","Others","","Accepted","","","10/12/2025 10:41 PM MST","","","","","11/09/2025 10:10 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Control Failure","","","","Major Problem","Workaround Fix","SUNNY PANWAR","","10/13/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700600","Update Override is not working for FA","US5995400: Test Local overrides for multipliers in enterprise-level FA","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:36 PM MST","","False","False","","10/16/2025 11:54 PM MST","#df1a7b","SUNNY PANWAR","10/14/2025 04:30 AM MST","","","","","","","","Environment","SIT Test","STR:navigate to FA tabclick on Geographyclick on any country codeupdate few questions' answer with commentsclick on update override buttonselect any center  - Canadaselect any risk score - 10click on update override buttonActual - for given center risk score was not updatedExpected - risk score should be updated","3","Test","False","Others","","Accepted","","","10/16/2025 02:53 AM MST","","","","","11/09/2025 10:10 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Environment","","","Environmental","","","","Major Problem","","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700602","Answers reverted to no and comments vanished when clicking calculate button for FA","US5995374: Test Fundamental assessment - Update Questionnaire to Calculate Score","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:36 PM MST","","False","False","","10/16/2025 11:55 PM MST","#df1a7b","SUNNY PANWAR","10/14/2025 04:35 AM MST","","","","","","","","Environment","SIT Test","STR:navigate to FA tabclick on Geographyclick on any country codeupdate few questions' answer with YES and put some commentsclick on update calculate buttonActual - answers reverted back to NO and comments vanishedExpected - answers and comment data should persist","2","Test","False","Others","","Accepted","","","10/16/2025 02:55 AM MST","","","","","11/09/2025 10:10 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Environment","","","Environmental","","","","Major Problem","Configuration/Parameter Change","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700603","Attachment is not working for FA on questionnaire page","US5995374: Test Fundamental assessment - Update Questionnaire to Calculate Score","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:36 PM MST","","False","False","","10/16/2025 11:55 PM MST","#df1a7b","SUNNY PANWAR","10/14/2025 04:39 AM MST","","","","","","","","Environment","SIT Test","STR:navigate to FA tabclick on Geographyclick on any country codeupdate few questions' answer with commentsclick on attachment iconupload a csv fileclick on number appeared for fileActual - no configuration existsExpected - file should be displayed ","2","Test","False","Others","","Accepted","","","10/16/2025 02:59 AM MST","","","","","11/09/2025 10:10 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Environment","","","Environmental","","","","Major Problem","Configuration/Parameter Change","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700604","Zero value accepted while editing risk threshold","US5997666: Testing of Risk threshold Submission","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:36 PM MST","","False","False","","10/21/2025 11:33 PM MST","#df1a7b","SUNNY PANWAR","10/14/2025 04:45 AM MST","","","","","","","","Requirement","SIT Test","STR:Navigate to sandbox tabclick risk threshold buttonput 0 value on risk score 01put ascending order value for rest of the risk scoreclick saveActual - Able to save risk score with 0 valueExpected - 0 value should not be allowed for risk score ","1","Test","False","Others","","Accepted","","","10/21/2025 11:33 PM MST","","","","","11/18/2025 11:13 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Not a Defect","","","N/A","","","","Major Problem","","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700605","Unable to delete an Asset, getting 500 ISE from backend","US5995405: Test Automation Framework modification Audit Screens","Closed","Resolve Immediately","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-api;crr-ui","10/27/2025 10:34 PM MST","","False","False","","10/15/2025 09:29 PM MST","#df1a7b","SUNNY PANWAR","10/14/2025 04:56 AM MST","","","","","","","","Code","SIT Test","STR:navigate to assets tabclick on delete icon for any one of the assetcheck network logsactual - {   """"error"""": """"class com.aexp.slpm.crr.model.ReferDaAsset cannot be cast to class java.lang.Integer (com.aexp.slpm.crr.model.ReferDaAsset is in unnamed module of loader org.springframework.boot.loader.launch.LaunchedClassLoader @2d98a335; java.lang.Integer is in module java.base of loader 'bootstrap')""""}expected - asset should be deleted successfully","1","Test","False","Others","","Accepted","","","10/14/2025 09:32 PM MST","","","","","11/09/2025 10:10 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700607","Unable to attach files for asset creation on second time","US5995405: Test Automation Framework modification Audit Screens","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:36 PM MST","","False","False","","10/16/2025 11:32 PM MST","#df1a7b","SUNNY PANWAR","10/14/2025 05:02 AM MST","","","","","","","","Code","SIT Test","STR:navigate to Assets tabclick on Add Asset buttoninput name, description and select a search list valueclick on browse buttonupload a invalid csv fileverify the validation error messageopen the file and make it valid - keep only first rowre-upload the file againactual - Add button disabledexpected - Add button should be enabled if there is no validation error on csv file","2","Test","False","Others","","Accepted","","","10/15/2025 07:50 AM MST","","","","","11/09/2025 10:10 PM MST","","","","10/15/2025 07:50 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700608","Unable to select scope and crr version for Basic CRR when selecting a specific date range","US5997754: Testing of Filtering of audit history between 2 given dates","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:37 PM MST","","False","False","","10/27/2025 01:14 AM MST","#df1a7b","SUNNY PANWAR","10/14/2025 05:12 AM MST","","","","","","","","Not a Defect","SIT Test","STR:navigate to CRR tabclick on Audit iconselect Basic CRRchoose date range - 10/14/2024 - 10/14/2025actual - scope and CRR version is disabledexpected - scope and crr version field should be enabled and should have dropdown values","3","Test","False","Others","","Accepted","","","10/16/2025 01:27 AM MST","","","","","10/27/2025 10:37 PM MST","","","","10/16/2025 01:27 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Not a Defect","","","N/A","","","","Major Problem","","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700609","Unable to download excel file for FA audit","US5997754: Testing of Filtering of audit history between 2 given dates","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:37 PM MST","","False","False","","10/27/2025 01:22 AM MST","#df1a7b","SUNNY PANWAR","10/14/2025 05:16 AM MST","","","","","","","","Code","SIT Test","STR:Navigate to CRR tabclick on Audit iconclick on Fundamental Assessmentclick on export to excel linkactual - unable to download assessment csvexpected - file should be downloaded successfully with valid values. ","1","Test","False","Others","","Accepted","","","10/27/2025 01:22 AM MST","","","","","11/19/2025 09:39 PM MST","","","","10/16/2025 03:00 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","Code","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700807","Unable to create a new asset","US5995405: Test Automation Framework modification Audit Screens","Closed","Resolve Immediately","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:34 PM MST","","False","False","","10/16/2025 11:23 PM MST","#df1a7b","SUNNY PANWAR","10/15/2025 01:32 AM MST","","","","","","","","Code","SIT Test","STR:navigate to Assets tabclick on Add Assetinput name, descriptionselect any search list valueattach a valid csv fileactual - Add button disabledexpected - Add button should be enabled","2","Test","False","Others","","Accepted","","","10/15/2025 07:49 AM MST","","","","","11/09/2025 10:10 PM MST","","","","10/15/2025 07:49 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Control Failure","","","","Major Problem","","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700982","Unable to select scope and crr version for Asset Manager when selecting a specific date range","US5997754: Testing of Filtering of audit history between 2 given dates","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:37 PM MST","","False","False","","10/27/2025 12:44 AM MST","#df1a7b","SUNNY PANWAR","10/15/2025 08:59 PM MST","","","","","","","","Not a Defect","SIT Test","STR:navigate to CRR tabclick on Audit iconselect Asset Managerchoose date range - 10/14/2024 - 10/14/2025actual - scope and CRR version is disabledexpected - scope and crr version field should be enabled and should have dropdown values","3","Test","False","Others","","Accepted","","","10/16/2025 01:28 AM MST","","","","","10/27/2025 10:37 PM MST","","","","10/16/2025 01:28 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Configuration Change","","","Configuration Issue","","","","Major Problem","","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700984","Export to excel functionality for basic crr, asset manager and fundamental assessment is not working","US6212361: Defects from PI 25.4 to be fixed in 25.5.3","Open","Low","Vinisha Sharma","In-Progress","AXP 25.5.23","AXP PI 25.5","crr-ui","","","False","False","","","#df1a7b","SUNNY PANWAR","10/15/2025 09:05 PM MST","","","","","","","","Code","SIT Test","STR:navigate to CRR tabclick on Audit iconselect Basic CRRchoose date range - 10/14/2024 - 10/14/2025choose scope and crr versionclick on export to excelperform step 1 to 6 for asset manager and fundamental assessmentactual - file download not workingexpected - file download should work","4","Test","False","Others","","In-Progress","","","10/19/2025 08:49 PM MST","","","","","11/24/2025 10:05 PM MST","","","","10/19/2025 08:49 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Code","SUNNY PANWAR","","12/08/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE700987","Unable to select a new data point for while creating a new risk rule","US5995413: Perform Sanity and Retesting of Defects","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:37 PM MST","","False","False","","10/16/2025 11:31 PM MST","#df1a7b","SUNNY PANWAR","10/15/2025 09:18 PM MST","","","","","","","","Code","SIT Test","STR:navigate to sandbox tabcreate a new risk assessment, risk category, risk elementcreate a new risk ruleinput description, multiplier as fundamental assessmentselect multiplier value as product typeselect a data point - bank account role, sis risk score, geography etcobserve that existing data point remains there while selecting a new oneactual - existing data point remains there while selecting a new oneexpected - data point should be reflected correctly","2","Test","False","Others","","Accepted","","","10/15/2025 09:55 PM MST","","","","","10/27/2025 10:37 PM MST","","","","10/15/2025 09:55 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Configuration Change","","","Configuration Issue","","","","Major Problem","","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE701233","Getting unknown product type description for product gate for fundamental assessment","US5995374: Test Fundamental assessment - Update Questionnaire to Calculate Score","Closed","Normal","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:38 PM MST","","False","False","","10/27/2025 12:45 AM MST","#df1a7b","SUNNY PANWAR","10/17/2025 12:02 AM MST","","","","","","","","Code","SIT Test","STR:navigate to fundamental assessment tabselect Product gateobserve product type description for most of the country codesactual - unknownexpected - valid product type description should be displayed","3","Test","False","Others","","Accepted","","","10/22/2025 12:35 PM MST","","","","","10/27/2025 10:38 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","","","","Custom Code Issue","","","","Minor Problem","Code","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE701235","Not getting data for basic CRR audit when specific market merged to production","US5995405: Test Automation Framework modification Audit Screens","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:37 PM MST","","False","False","","10/27/2025 01:11 AM MST","#df1a7b","SUNNY PANWAR","10/17/2025 12:14 AM MST","","","","","","","","Code","SIT Test","STR:Complete a merge to production flow for any marketnavigate to CRR tabselect that market from market dropdown valueclick audit iconselect basic crrobserver values for - Level, Type, From, Toactual - no data is presentexpected - data should be available","2","Test","False","Others","","Accepted","","","10/19/2025 08:49 PM MST","","","","","10/27/2025 10:37 PM MST","","","","10/19/2025 08:49 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","Code","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE702162","Getting wrong risk score when updating questionnaire for enterprise","US5995385: Test Score Calculation for risk categories post updating questions in Fundamental Assessment","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.4.20 IP","AXP PI 25.4","crr-ui","10/27/2025 10:37 PM MST","","False","False","","10/27/2025 12:58 AM MST","#df1a7b","SUNNY PANWAR","10/23/2025 11:36 PM MST","","","","","","","","Data","SIT Test","Steps:Navigate to Fundamental Assessment tabClick on Geography gateSelect XX country codeUpdate medium risk score question to YESClick calculate buttonObserve the new score valueActual - risk score 10Expected - risk score should fall into medium range like 4 to 6","2","Test","False","Others","","Accepted","","","10/24/2025 12:43 AM MST","","","","","10/27/2025 10:37 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Data Fix","","","Data Issue","","","","Major Problem","Data set up error","SUNNY PANWAR","","10/27/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
