"Formatted ID","Name","Notes","Feature","Discussion","Plan Estimate","Schedule State","Iteration","Description","Acceptance Criteria","Owner","Project","Creation Date","Accepted Date","Custom Field 3","Affected Customers","Blocked","Blocked Reason","Display Color","Components","Created By","Custom Development","Custom Field 1","Custom Field 2","Custom Field 4","Custom Field 5","Defect Status","Defects","Dependencies","Direct Children Count","DirectPassingTestCaseCount","Due Date","Enabler / Tech Debt","Estimated Value","Expedite","External ID","Flow State","HasParent","Impacted Systems","In Progress Date","ITSM ID","Kanban State","Last Build","Last Run","Last Update Date","Milestones","MOSCOW Priority","Parent","Portfolio Item","Ready","Release","Resolution","Salesforce Case","Tags","Task Estimate Total","Task Status","Test Case Status","Task Remaining Total","Total Direct Test Case Count","Virtual Release ID"
"US5657299","Exploration of Event sourcing Python SDK for publishing events for Rule Execution","","Feature F747040: CRR - Event Sourcing for publishing and consuming of events (Discovery)","0","5.0","Accepted","AXP 25.2.8","Exploration of Event sourcing Python SDK for publishing events for Rule Execution","Exploration of Event sourcing Python SDK for publishing events for Rule Execution","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/24/2025 01:56 AM MST","05/12/2025 09:44 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","05/04/2025 09:37 PM MST","","","","","05/12/2025 09:44 PM MST","","","","Feature F747040: CRR - Event Sourcing for publishing and consuming of events (Discovery)","False","AXP PI 25.2","","","","42.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5767257","GHA integration for Testing Framework","","Feature F745531: CRR - Testing Framework for CRR Rule Engine","0","5.0","Accepted","AXP 25.2.9","GHA integration for Testing Framework","GHA integration for Testing Framework","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","05/09/2025 12:31 AM MST","05/26/2025 08:58 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","05/12/2025 09:42 PM MST","","","","","05/26/2025 08:58 AM MST","","","","Feature F745531: CRR - Testing Framework for CRR Rule Engine","False","AXP PI 25.2","","","","60.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US6088724","Integration of Data Extraction from Cloud SQL","","Feature F775706: CRR - Calculate CRR in Sandbox & Simulation in E2","0","5.0","Accepted","AXP 25.5.21","Integration of Data Extraction from Cloud SQL","Integration of Data Extraction from Cloud SQL","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","09/11/2025 09:14 AM MST","11/07/2025 01:08 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","10/28/2025 09:28 PM MST","","","CLoud SQL Integration","11/04/2025 11:27 PM MST","11/07/2025 01:08 AM MST","","","","Feature F775706: CRR - Calculate CRR in Sandbox & Simulation in E2","False","AXP PI 25.5","","","","48.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5657287","POC for Dataflow pipeline to consume Pub/Sub message and store in BQ based on filter logic.","","Feature F747040: CRR - Event Sourcing for publishing and consuming of events (Discovery)","0","5.0","Accepted","AXP 25.2.9","POC for Dataflow pipeline to consume Pub/Sub message and store in BQ based on filter logic.","POC for Dataflow pipeline to consume Pub/Sub message and store in BQ based on filter logic.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/24/2025 01:54 AM MST","05/26/2025 08:54 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","05/18/2025 09:31 PM MST","","","","","05/26/2025 08:54 AM MST","","","","Feature F747040: CRR - Event Sourcing for publishing and consuming of events (Discovery)","False","AXP PI 25.2","","","","30.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5970582","Pilot Build for event publishing to eBNC","","Feature F762615: CRR- Integration of DAM delta events with CRR Pilot Build for E1","0","2.0","Accepted","AXP 25.4.20 IP","Pilot Build for event publishing to eBNC","Pilot Build for event publishing to eBNC","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","07/30/2025 11:36 PM MST","10/27/2025 04:06 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","10/15/2025 08:40 PM MST","","","","","10/27/2025 04:06 AM MST","","","","Feature F762615: CRR- Integration of DAM delta events with CRR Pilot Build for E1","False","AXP PI 25.4","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819826","Prep for PI Planning","","Feature F736658: CRR - Consumer & SBS Card Variables - Calculate CRR with New DAM ODL (POC)","0","5.0","Accepted","AXP 25.3.15 IP","Reserving capacity for pre PI Planning","Reserving capacity for pre PI Planning","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","05/28/2025 07:44 AM MST","08/18/2025 02:43 AM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","08/04/2025 10:35 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F736658: CRR - Consumer & SBS Card Variables - Calculate CRR with New DAM ODL (POC)","False","AXP PI 25.3","","","","75.0","0 Defined, 0 In-Progress, 6 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5767251","Risk Rule Config Creation by importing data from Cloud SQL","","Feature F716860: CRR - Execution and Build of Sandbox and Simulation","0","3.0","Accepted","AXP 25.2.9","Risk Rule Config Creation by importing data from Cloud SQL","Risk Rule Config Creation by importing data from Cloud SQL","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","05/09/2025 12:30 AM MST","05/26/2025 08:54 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","05/12/2025 09:23 PM MST","","","25.2.9","05/25/2025 08:52 PM MST","05/26/2025 08:54 AM MST","","","","Feature F716860: CRR - Execution and Build of Sandbox and Simulation","False","AXP PI 25.2","","","","36.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US6027190","Test Case Preparation for Raw Variables for Consumer & SBS","For Acceptance criteriaUS5970719: Build & Unit testing for sourcing Raw variables from DAM ODLsUS5970717: Build & Unit testing for sourcing Derived variables from DAM ODLs ","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","0","3.0","Accepted","AXP 25.4.16","Test Case Preparation for Raw & Derived Variables","Test Case Preparation for Raw & Derived Variables","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","08/13/2025 10:21 PM MST","09/01/2025 10:33 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","19","","","","False","","Accepted","False","","08/19/2025 02:46 AM MST","","","E1","10/24/2025 04:35 AM MST","10/16/2025 10:01 AM MST","","","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","36.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 19 Pass","0.0","19",""
"US6066580","Test Case Preparation for Derived Variables for Consumer & SBS, Merchant","For Acceptance criteriaUS5970719: Build & Unit testing for sourcing Raw variables from DAM ODLsUS5970717: Build & Unit testing for sourcing Derived variables from DAM ODLs ","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","0","2.0","Accepted","AXP 25.4.17","Test Case Preparation for Raw & Derived Variables","Test Case Preparation for Raw & Derived Variables","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","09/01/2025 03:48 AM MST","09/15/2025 07:30 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","09/03/2025 09:35 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","15 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","15",""
"US6027208","Test Case preparation for Raw Variables for Merchant","For ACUS5995138: Build & Unit testing for sourcing Raw variables from DAM ODLs","Feature F757584: CRR - Merchant products Consume, Validate data in E1/E2 (Build & Test)","0","2.0","Accepted","AXP 25.4.16","Test Case preparation for Raw & Derived Variables","Test Case preparation for Raw & Derived Variables","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","08/13/2025 10:25 PM MST","09/01/2025 10:33 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","08/29/2025 03:03 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F757584: CRR - Merchant products Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","24.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","1 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","1",""
"US5970598","Testing for consumption of Delta Events from Dam","","Feature F762615: CRR- Integration of DAM delta events with CRR Pilot Build for E1","0","2.0","Accepted","AXP 25.4.20 IP","Testing for consumption of Delta Events from Dam","Testing for consumption of Delta Events from Dam","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","07/30/2025 11:38 PM MST","10/27/2025 04:06 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","10/15/2025 06:22 AM MST","","","Consumption of the message from Pub/Sub and ingestion into BigQuery","10/23/2025 09:08 PM MST","10/27/2025 04:06 AM MST","","","","Feature F762615: CRR- Integration of DAM delta events with CRR Pilot Build for E1","False","AXP PI 25.4","","","","24.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5970600","Testing of Sub Batching logic for CRR Execution","","Feature F762615: CRR- Integration of DAM delta events with CRR Pilot Build for E1","0","3.0","Accepted","AXP 25.4.19","Testing of Sub Batching logic for CRR Execution","Testing of Sub Batching logic for CRR Execution","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","07/30/2025 11:39 PM MST","10/08/2025 05:45 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","10/06/2025 06:29 AM MST","","","Creation of Sub Batches","10/07/2025 08:30 PM MST","10/16/2025 10:01 AM MST","","","","Feature F762615: CRR- Integration of DAM delta events with CRR Pilot Build for E1","False","AXP PI 25.4","","","","20.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US6160874","Test Case Creation","","Feature F775706: CRR - Calculate CRR in Sandbox & Simulation in E2","0","5.0","Accepted","AXP 25.5.21","This user story is created to prepare for SIT for test case and test data preparation. ","This user story is created to prepare for SIT for test case and test data preparation. ","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","10/13/2025 04:03 AM MST","11/10/2025 10:11 PM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","11/09/2025 09:22 PM MST","","","","","11/10/2025 10:11 PM MST","","","","Feature F775706: CRR - Calculate CRR in Sandbox & Simulation in E2","False","AXP PI 25.5","","","","60.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","50 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","50",""
"US6219477","CRR- UAT - Editing an existing risk assessment - F716185","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","0","","Defined","","To conduct UAT - Editing an existing risk assessment - F716185","To conduct UAT - Editing an existing risk assessment - F716185","Suprana Sengupta","S_Second Line Platform Modernization (SLPM)","10/28/2025 01:29 AM MST","","","","False","","#df1a7b","","Suprana Sengupta","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Defined","False","","","","","","","10/28/2025 01:30 AM MST","","","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","False","","","","","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US6219493","CRR - UAT - Setup Risk category and risk element screen - F739019","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","0","","Defined","","To conduct CRR - UAT - Setup Risk category and risk element screen - F739019","To conduct CRR - UAT - Setup Risk category and risk element screen - F739019","Suprana Sengupta","S_Second Line Platform Modernization (SLPM)","10/28/2025 01:31 AM MST","","","","False","","#df1a7b","","Suprana Sengupta","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Defined","False","","","","","","","10/28/2025 01:42 AM MST","","","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","False","","","","","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US6219543","CRR- UAT - Establish core risk categories","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","0","","Defined","","To conduct UAT for  Establish core risk categories","To conduct UAT for  Establish core risk categories","Suprana Sengupta","S_Second Line Platform Modernization (SLPM)","10/28/2025 01:43 AM MST","","","","False","","#df1a7b","","Suprana Sengupta","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Defined","False","","","","","","","10/28/2025 01:44 AM MST","","","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","False","","","","","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US6219460","CRR- UAT for Create new assessment - F712450","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","0","","Defined","","To conduct UAT for feature F712450 to create new assessment","To conduct UAT for feature F712450 to create new assessment","Suprana Sengupta","S_Second Line Platform Modernization (SLPM)","10/28/2025 01:26 AM MST","","","","False","","#df1a7b","","Suprana Sengupta","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Defined","False","","","","","","","10/28/2025 01:27 AM MST","","","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","False","","","","","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US6219446","CRR - UAT for FA - F716834","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","0","","Defined","","To do UAT for entire Fundamental Assessment functionality","To do UAT for entire Fundamental Assessment functionality","Suprana Sengupta","S_Second Line Platform Modernization (SLPM)","10/28/2025 01:23 AM MST","","","","False","","#df1a7b","","Suprana Sengupta","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Defined","False","","","","","","","10/28/2025 01:25 AM MST","","","","Feature F774977: CRR - Sandbox Integration for Fundamental Assessment in E1/ E2","False","","","","","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5822005","CRR - Request Lumi E3 Project Space","","Feature F717262: CRR - Enabler: E3 Infra setup to enable future deployment","0","1.0","Accepted","AXP 25.3.13","AS A Technical Owner I WANT TO submit a project space request in Lumi E3 SO THAT infrastructure planning can begin","GIVEN Lumi space request is submitted WHEN it is approved THEN project identifiers are available to the team","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","05/28/2025 01:10 PM MST","07/21/2025 02:51 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","07/13/2025 09:36 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717262: CRR - Enabler: E3 Infra setup to enable future deployment","False","AXP PI 25.3","","","","2.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621337","Aggregation and Score Mapping for Customers","F716860","Feature F716860: CRR - Execution and Build of Sandbox and Simulation","0","5.0","Accepted","AXP 25.2.6","As a developer, I want to aggregate individual rule scores and map them to customers so that the final risk score can be calculated and assigned correctly. This involves summing up weighted risk elements, applying min-max conditions, and ensuring threshold mapping.","1. Given that element-level risk scores are calculated, when they are aggregated, then the system should correctly compute the total risk score for each customer.2. Given that multiple rules apply to a single customer, when min-max criteria are applied, then the system should assign the correct final score based on the configured logic.3. Given that final risk scores are computed, when they are mapped to customers, then the system should ensure that each customer receives an accurate and validated risk score.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","04/14/2025 09:34 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","04/01/2025 12:28 AM MST","","","","","04/14/2025 09:34 PM MST","","","","Feature F716860: CRR - Execution and Build of Sandbox and Simulation","False","AXP PI 25.2","","","","60.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621346","Analysis and Design for Data Pulled from DAM","F717257https://enterprise-confluence.aexp.com/confluence/display/GRCT/DAM+Data+pull+Design ","Feature F717257: CRR - Integration with DAM for Sandbox scoring (Build)","0","5.0","Accepted","AXP 25.2.6","As a developer, I want to analyze and design the approach for pulling data from DAM so that the system can source customer information efficiently for CRR rule computation.","Given that DAM is the data source, when the system pulls customer information, then we should design an approach to correctly retrieve relevant variables for CRR rule computation","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","04/14/2025 09:34 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","04/01/2025 06:44 AM MST","","","","","04/14/2025 09:34 PM MST","","","","Feature F717257: CRR - Integration with DAM for Sandbox scoring (Build)","False","AXP PI 25.2","","","","51.0","0 Defined, 0 In-Progress, 5 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621341","Discovery and Integration of RTF Events with Dataflow/BigQuery","F717264","Feature F717264: CRR - Event Based Rule Triggers (Analysis, Build)","0","5.0","Defined","","As a developer, I want to analyze and integrate RTF (Real-Time Framework) events with Dataflow and BigQuery so that data can be processed and stored for further CRR-related computations.","1. Given that RTF events are available, when they are integrated with Dataflow/BigQuery, then they should be stored and processed correctly.2. Given that the integration fails, when an event is processed, then the system should retry and log the failure appropriately.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Defined","False","","","","","","","08/07/2025 11:07 AM MST","","","","Feature F717264: CRR - Event Based Rule Triggers (Analysis, Build)","False","","","","","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621352","Build of Rule Computation Logic - Aggregate Rules","F717255","Feature F717255: CRR - Rule computation for Individual Customers (Build)","0","5.0","Accepted","AXP 25.2.6","As a developer, I want to build the rule computation logic for Aggregate Rules so that aggregated risk scores are computed accurately based on predefined aggregation methods.","1. Given that aggregation logic is defined, when the system executes risk scoring, then it should apply the correct aggregation formulas.2. Given that an edge case occurs in the aggregation, when the system processes data, then it should handle it without computation failures.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","04/14/2025 09:34 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","04/09/2025 09:33 PM MST","","","","","04/14/2025 11:30 PM MST","","","","Feature F717255: CRR - Rule computation for Individual Customers (Build)","False","AXP PI 25.2","","","","30.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621351","Build of Rule Computation Logic - Max Rules","F717255","Feature F717255: CRR - Rule computation for Individual Customers (Build)","0","5.0","Accepted","AXP 25.2.6","As a developer, I want to build the rule computation logic for Max Rules so that the system can correctly apply the maximum rule logic in risk scoring calculations.","1. Given that the Max Rule logic is defined, when the system executes risk scoring, then it should apply the correct maximum rule conditions.2. Given that invalid data is encountered, when the Max Rule computation runs, then the system should log errors and continue processing unaffected records.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","04/14/2025 09:34 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","03/31/2025 09:39 PM MST","","","","","04/14/2025 11:31 PM MST","","","","Feature F717255: CRR - Rule computation for Individual Customers (Build)","False","AXP PI 25.2","","","","52.0","0 Defined, 0 In-Progress, 5 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621342","Discovery: Consume RTF Events and Check for CRR-Related Change","F717264","Feature F717264: CRR - Event Based Rule Triggers (Analysis, Build)","0","5.0","Defined","","As a developer, I want to consume RTF events and check if they include any CRR-related changes so that only relevant events trigger rule recalculations.","1. Given that an RTF event is received, when the system checks for CRR-related changes, then it should filter relevant events based on predefined criteria.2. Given that a non-relevant event is processed, when the system runs validation, then it should discard the event without unnecessary processing.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Defined","False","","","","","","","08/07/2025 11:07 AM MST","","","","Feature F717264: CRR - Event Based Rule Triggers (Analysis, Build)","False","","","","","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621338","Airflow DAG Creation for triggering Sandbox","F716860","Feature F716860: CRR - Execution and Build of Sandbox and Simulation","0","2.0","Accepted","AXP 25.2.9","As a developer, I want to create an end-to-end Airflow DAG to orchestrate the sandbox execution workflow so that all processes in the pipeline are scheduled and executed correctly. This includes data fetching, rule execution, scoring, aggregation, and result storage.","1. Given that a sandbox run is triggered, when the Airflow DAG is executed, then all tasks should be processed in the correct sequence.2. Given that a task within the DAG fails, when error handling logic is applied, then the system should log the failure and retry based on predefined retry policies.3. Given that all tasks in the DAG complete successfully, when the sandbox run finishes, then the system should store the results in the appropriate location (e.g., database or BigQuery).","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","05/26/2025 07:05 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","05/13/2025 01:25 AM MST","","","","","05/26/2025 07:05 AM MST","","","","Feature F716860: CRR - Execution and Build of Sandbox and Simulation","False","AXP PI 25.2","","","","22.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621358","Airflow DAG Creation and Testing for Rule Evaluation (Max/Agg/Ratio)","F717255","Feature F717255: CRR - Rule computation for Individual Customers (Build)","0","3.0","Accepted","AXP 25.2.8","As a developer, I want to create and test an Airflow DAG for Max Rules so that data extraction, transformation, and execution are properly orchestrated.","1. Given that the Airflow DAG for Max Rules is created, when a test run is executed, then all data flow steps should be successfully completed.2. Given that a failure occurs in the DAG execution, when retry logic is applied, then the system should handle errors gracefully.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","05/12/2025 09:44 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","05/04/2025 09:31 PM MST","","","","","05/12/2025 09:44 PM MST","","","","Feature F717255: CRR - Rule computation for Individual Customers (Build)","False","AXP PI 25.2","","","","38.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
